word_from_dataset,matched_main_word,similarity_score
triplicate,light,0.08717857749080901
triple,light,0.05954694748155865
tritoma,stone,0.0705928754527243
triumph,plague,0.0863556617913046
trollop,stone,0.11259075045891537
troop,rock,0.09801115729773126
trollops,stone,0.09506841999432288
trove,shadow,0.07658823849783547
trough,cure,0.08775312033603559
trip,rock,0.12585139359003067
troublemaker,plague,0.08139515617592263
trot,wind,0.1000720375998114
troy,stone,0.14052852348149097
trustfulness,shadow,0.06197548065869935
trouble,plague,0.20454067449192073
trustworthiness,stone,0.072738904201561
trump,stone,0.09543503865742216
trumpeter,sound,0.13403784759365742
truck,stone,0.07665284060089819
trucks,stone,0.1157584337311187
truss,shield,0.11971605484552988
trust,stone,0.1080701821298549
try,light,0.10392388400756422
trumpet,sound,0.08726167283554118
trundle,rock,0.07817386540882178
tubful,sound,0.07008622153278123
tub,stone,0.08452261938557132
troubler,plague,0.16938441797600565
tube,stone,0.09407375716178676
tuff,rock,0.13375358803250176
tuffet,stone,0.08569900770340771
tufa,rock,0.17605928574089227
tug,rope,0.1024672783464187
tungstate,stone,0.0999607779944101
tunefulness,sound,0.23616741284587442
tucket,sound,0.1768051604778965
tuck,stone,0.13677833431979494
tumble,rock,0.07890910031303267
tung,stone,0.08737456600117455
tune,sound,0.16991144190669696
tunnel,rock,0.14871597267748654
tuppence,stone,0.10352022842283197
tun,stone,0.08398677594761836
tumbling,cure,0.0974039179220072
tunisian,shadow,0.04905995347172403
turbinate,rope,0.09155871138703625
turkey,sound,0.0651037411461404
turf,shadow,0.0905309880919536
turndown,light,0.09018810245336506
turkish,light,0.06701898788732161
turning,light,0.10299408775589086
tussle,stone,0.0754652703856685
tup,stone,0.06403849023577994
turns,stone,0.1030013979349232
turtledove,stone,0.06814539217554046
turnup,stone,0.08335390639830129
tussock,rock,0.08656911552098122
twaddle,cure,0.0784506015674627
tuscan,rock,0.07479902358638535
tutor,stone,0.07669252101216224
twelvemonth,rock,0.07833623418650755
turquoise,stone,0.1655903583050076
twaddler,shield,0.07046219147628462
tweak,wind,0.0936715050200491
twentieth,plague,0.0943315639746428
twiddle,wind,0.12789016683219795
twang,sound,0.23527019170027955
twerp,light,0.1719178654015141
twinkle,light,0.20254267243338275
twill,rock,0.10855721513237516
twine,rope,0.16626612879923489
twiner,stone,0.0886438700097909
turn,sound,0.15215219532341923
tweet,sound,0.17323430714681606
twosome,shadow,0.092683018530945
twirl,wind,0.11310697998884217
tyke,stone,0.10381459082827023
twin,sound,0.10074131339820674
twit,shield,0.07938126136638006
twisting,light,0.10538574819052118
twitch,light,0.13574631141996957
tyler,stone,0.07860725698788147
typology,shadow,0.07091910462947866
tyrr,stone,0.11702027118790188
ugliness,shadow,0.0701330169273353
type,stone,0.163875492993121
u,sound,0.14724534740664963
twist,wind,0.17913410389682657
ugandan,shield,0.05524348149959414
tyrolean,stone,0.07380226565418634
tyro,stone,0.08489066289168054
ukrainian,cure,0.05317593734643039
u,stone,0.11200805852178562
ultimate,wind,0.09062800628491023
unassumingness,light,0.08077818750930287
unbalance,cure,0.11509752208714209
unconcern,shadow,0.0719100764337707
unconscious,shadow,0.17097811180931116
underdrawers,stone,0.07120766407236168
undergrad,light,0.05308434401914714
underpass,wind,0.05088750685962962
underlay,cure,0.0749576582272935
understudy,sound,0.0770321745279781
understanding,cure,0.11672931415485657
undoer,stone,0.07754877524866263
underground,shadow,0.11739655192537389
undress,sound,0.09979684177308676
underscore,stone,0.07633721176957034
ungratefulness,light,0.11581419127404198
unhappiness,shadow,0.08035413968721439
unfolding,cure,0.12342780500965946
undiscipline,rock,0.0982307693427295
unguent,shield,0.11703100338618011
uniqueness,shadow,0.1114530662930678
uniform,light,0.09277326305586554
unionism,rock,0.1100714621480932
unfairness,cure,0.10751793130261245
uninitiate,light,0.10501187296762877
unlikeliness,light,0.11917732579833758
unknown,light,0.13899974193948936
unmentionables,shield,0.06958703454177957
unmentionable,light,0.107314347137242
untidiness,cure,0.09853823897274756
unwillingness,light,0.09353121735756725
upbraider,shield,0.06841785801811331
upgrade,light,0.08193127300377889
upbraiding,shadow,0.07854111184847094
uplift,shield,0.11399563649476091
upcast,shadow,0.1080780223918729
uppercut,stone,0.08479783542307906
upturn,cure,0.12237607995051158
upstairs,stone,0.06624001807357598
uprooter,plague,0.13345276591696575
upper,stone,0.11455457181636781
unveiling,light,0.102706649666364
update,light,0.08525447386932318
uranalysis,cure,0.14291833713089783
upstart,cure,0.07568601435343324
upsurge,stone,0.09716120335698022
upthrow,stone,0.12871214038599887
uriah,stone,0.07151301058762868
urge,light,0.08577182051959195
us,light,0.14106694753082685
uruguayan,shield,0.048367225748133943
usings,stone,0.11121409970064063
usefulness,light,0.0878884494051468
utas,light,0.08933444309292188
utahan,light,0.09790901197007912
utilizer,stone,0.1348225293120952
upside,rock,0.09491689041704392
usher,cure,0.08186699773264533
utmost,light,0.11897762574607872
use,rock,0.14348838085025428
utilitarian,sound,0.0674862470606335
utah,rock,0.06145979551274571
utterness,stone,0.09714162429857652
vacationer,shield,0.055768643261761466
utrecht,rock,0.07165604803617097
uzbek,stone,0.04658769156813901
uttermost,wind,0.09671932542218137
v,sound,0.1632668197298683
vagrancy,rock,0.07402009993211682
vagabond,shadow,0.08258711757894789
valedictory,light,0.06873692076672358
valetudinarian,cure,0.141326322576673
vale,shield,0.08198275518574005
vagrant,shadow,0.10271583284274813
valet,stone,0.06510926532745298
vainglory,plague,0.07297636339231345
vali,light,0.07497710854318981
valley,shadow,0.08511799430299272
valentine,stone,0.06425049310102587
valuableness,cure,0.08556828796848721
valorousness,shield,0.08407139862114539
valuator,cure,0.06419326378766077
vanessa,stone,0.06769308836890225
vanisher,shield,0.15299992109290986
vantage,sound,0.09261378953814281
variable,light,0.08968941651856738
variola,plague,0.20367969216472048
varietal,stone,0.0864373835776638
vaunt,light,0.092801336778232
vasoconstrictor,stone,0.06992839954743313
vaunter,cure,0.04005196899115799
variate,light,0.11319915883923014
veadar,stone,0.07908348283519749
vegetable,light,0.09053215913434502
veil,shield,0.16630499157990106
vender,shield,0.07629797729184769
veery,stone,0.07451966447983793
vendition,cure,0.10844287209373035
venerability,shadow,0.06934184497137247
venturer,shadow,0.061110515796693035
velvet,shield,0.09268317528303022
venetian,stone,0.07532163107328954
vent,flame,0.10607757986941786
vepse,light,0.0838851185116187
verity,light,0.0637459872725926
venture,cure,0.07117140447355365
verdigris,shadow,0.07269269335207379
vermifuge,stone,0.10288225502858446
vermont,sound,0.052836260249707
verona,stone,0.05517732511433726
verge,shadow,0.11492652341847485
vertigo,stone,0.09815569569057273
verve,light,0.12443268913056615
vesture,shield,0.09479348003237711
vet,sound,0.073399765840724
vexer,plague,0.0807640859673256
victor,shield,0.05648907556301751
victor,star,0.06953578700250825
victual,cure,0.09822044496312607
victuals,star,0.06275919041322114
viewer,shield,0.09327095016580955
vilification,light,0.14301333931451543
vietnamese,light,0.05728445690549927
vim,light,0.08846520176151275
vindicator,shield,0.13627015551808092
view,shield,0.1933300889474224
vindictiveness,flame,0.08537470794663618
virtuousness,shadow,0.06246602196771262
violator,light,0.13640541742544768
vis,stone,0.06327681358442228
virgilia,stone,0.09687464482830795
visor,shield,0.14657527026926628
vivarium,stone,0.08291942560138213
vivacity,light,0.12464227864859297
visit,light,0.11779523296610593
vocative,stone,0.08354052321531812
void,light,0.15041058428162715
vomit,cure,0.12294217164621293
vote,cure,0.11270461442088862
volunteer,stone,0.072310357059465
voyage,sound,0.10863423880513612
vote,cure,0.1038379007870936
vulcanizer,cure,0.09749131192137762
vower,shield,0.07162452389767095
vulgarizer,cure,0.09360402493430815
wager,shield,0.09411090890588078
w,star,0.10265341525567785
vow,sound,0.07463784726135082
wade,sound,0.10960052873543955
wad,rock,0.1217222096715301
wage,stone,0.07930242525648729
w,sound,0.13645713455256125
waffle,light,0.11178756996731368
wa,star,0.07770876626513552
walk,light,0.11096705503797713
wag,rock,0.11266948188150533
wail,sound,0.17452923231424075
wake,rock,0.07609290513945606
wait,light,0.08154550747587365
wakes,sound,0.09454352012385261
wanderlust,flame,0.0691417425937712
wallboard,rock,0.08835144495328064
wallop,light,0.13895298986466192
walkaway,shield,0.0856004781170179
walker,shadow,0.09573876625655585
walter,light,0.095710678155981
walter,stone,0.06958685507739089
waltz,rock,0.06825916858637955
wally,rock,0.11670486643269845
wanness,light,0.1201196872716127
wanter,shadow,0.10579510560626863
want,light,0.08983327527563922
wanton,stone,0.07524786466866368
warble,sound,0.17288228767011257
ward,shield,0.14162796807671157
ware,stone,0.10855699916597354
warrant,stone,0.10269065098736135
warren,stone,0.07619997885475938
washbowl,stone,0.07142474146531158
washerwoman,stone,0.052127367718237776
walloping,light,0.08460537683582701
warder,shield,0.10391188043784881
washerman,rock,0.08412843522260018
wartime,stone,0.1102197709930521
warp,wind,0.10169071219935225
warmer,light,0.09614901537150272
watchfulness,shield,0.07124858926084555
washboard,rock,0.14087493033648743
wassail,cure,0.11251167545010661
watcher,shadow,0.10949512219784703
watchman,shadow,0.07365864925631403
wattage,light,0.1260953126573698
waste,light,0.10668611520845363
waterway,stone,0.08210032975048094
wash,sound,0.10114388187097713
wastrel,shield,0.07112775031950075
wayfaring,shield,0.11182127444592996
watch,shadow,0.10986124270599441
wax,stone,0.12005653113733056
wayne,light,0.0587488265646523
wattle,twig,0.1401979557698367
wearer,shield,0.0653576525276994
weakling,cure,0.09381133712548963
wave,sound,0.12894635482467734
wear,sound,0.09573205072491059
weave,light,0.12156306752792634
wee,light,0.1030283164505191
weekly,light,0.06293017448666355
weigher,light,0.1875650698868401
weld,cure,0.10194848057463508
weasel,flame,0.1057757369034864
weldment,rope,0.08398765698073586
wellspring,sound,0.10466902994152974
wencher,stone,0.0717764263460558
welt,shield,0.12793755425397052
welcome,shadow,0.0918873459585276
wetness,shadow,0.09644948954898909
welter,light,0.09669762700156459
west,light,0.10907643271132023
westerly,wind,0.16785534911279903
whatnot,stone,0.11435248099922053
whicker,sound,0.2976741900633075
whaler,shadow,0.0648159950275084
western,stone,0.09109059486292277
whelp,light,0.09936377170270944
wedge,rock,0.10731369302640838
whack,sound,0.10451430775551385
welsh,rock,0.0433052336904038
whinny,sound,0.28956594578333217
whimper,sound,0.25966817786738966
whippersnapper,sound,0.08694594917696458
whiner,light,0.07422464185790559
well,sound,0.13280499506932067
wheeze,sound,0.17840201254851704
while,wind,0.09545107590342525
whiff,wind,0.10682625625380546
whirl,wind,0.13263529684346545
whine,sound,0.16888765835457914
whip,rock,0.10087942625394111
whitecup,light,0.12175749260643788
whistle,sound,0.2800498359105643
whirligig,rock,0.10135045119000416
whit,stone,0.10936966815473857
whipsaw,shield,0.10336980824849284
whirlwind,wind,0.11167067637334366
whit,light,0.11692935476856652
whisper,sound,0.15691896955664028
whisk,light,0.09309133329779193
whits,stone,0.10590417673975802
who,stone,0.09814866789783343
whodunit,rock,0.11933509634898459
whole,cure,0.12601977657243404
white,light,0.26185012499246935
whist,sound,0.15657185121422673
whiz,sound,0.12425964329480474
whoosh,sound,0.300226100652444
whitewash,shield,0.10475968556548487
whitsun,stone,0.0776918622428793
whoop,sound,0.15278895385252958
wife,stone,0.08551256135704338
wiggle,rock,0.13590980861477356
whooper,rock,0.08887258177724175
wile,stone,0.07778656792821857
wick,flame,0.18533162145800813
win,sound,0.0995620963287037
willies,sound,0.08772802392981764
wincey,rock,0.08741374757997526
wilson,stone,0.06852929216147133
wilkinson,light,0.0785508985491394
win,cure,0.08465291107075734
will,sound,0.0882156243162579
wilt,cure,0.09580984673377763
winding,wind,0.2784359409967864
wince,wind,0.08993590466510833
wink,light,0.07776136297808078
wineglass,stone,0.10067041252801476
winning,light,0.08770536602781841
winner,cure,0.062217942894571776
winfred,stone,0.06992446461251915
wisconsinite,flame,0.10250074676155668
wire,rope,0.16529795309608877
wisecrack,light,0.08685285016492966
winker,light,0.15946612051369577
will,flame,0.08578035001262926
wisteria,stone,0.040126290628754835
winkle,stone,0.14508730708016931
withy,twig,0.16696158234073027
wish,cure,0.12007282189243167
windup,wind,0.3657192857584155
wisp,shadow,0.08782913261321366
woe,plague,0.12129220884466925
woad,light,0.06499252320591065
wonderment,light,0.06363416762911316
womanizer,rock,0.06177814040086316
witness,light,0.08305806228314451
wont,light,0.05680250905881507
wobble,rock,0.09119829848473651
wipe,shadow,0.09661408463233384
woodlet,stone,0.08769194029843266
wonderfulness,light,0.07880556866256579
wolfram,light,0.11007910882164884
wonderer,stone,0.06953856106070519
wonder,wind,0.08430697682505593
woodward,stone,0.09050754232525628
wooer,stone,0.08377736932814663
word,shadow,0.12628171602811303
workbox,stone,0.10668706913059504
worrywart,light,0.0915430830241404
worry,cure,0.07664971898885639
worst,cure,0.08345919186731021
worthlessness,cure,0.10719623003708613
wrack,plague,0.13150917437292542
worth,stone,0.09796841745784937
wound,wind,0.20863933219832048
wrath,flame,0.13149886534625205
work,shadow,0.10401151553283496
worm,stone,0.10943853907444596
wrapper,shield,0.20414533577808208
wrap,stone,0.09072448252071795
wrester,stone,0.0669001471456392
wright,stone,0.1240066292671628
wriggle,cure,0.09545219097581248
wrench,stone,0.09153593439662251
wreck,light,0.10762795447163301
wrestle,stone,0.09382486114374264
wretch,cure,0.10259776204044427
wrinkle,stone,0.09979308744114473
wrangle,light,0.09248423354533289
wrecking,stone,0.0779422165977545
works,stone,0.11302619605656912
xi,rock,0.07976615876579785
yachtswoman,light,0.032966639558210914
wrong,light,0.06865258105953431
